ensembl_gene_id	external_gene_name	gene_biotype	description
FBgn0260771	Larp7	protein_coding	La related protein 7 [Source:FlyBase gene name;Acc:FBgn0260771]
FBgn0036552	CG17028	protein_coding	
FBgn0261506	CG42654	protein_coding	
FBgn0052318	CG32318	protein_coding	
FBgn0264816	koko	protein_coding	kokopelli [Source:FlyBase gene name;Acc:FBgn0264816]
FBgn0036880	Cpr76Bc	protein_coding	Cuticular protein 76Bc [Source:FlyBase gene name;Acc:FBgn0036880]
FBgn0040571	CG17193	protein_coding	
FBgn0004380	Klp64D	protein_coding	Kinesin-like protein at 64D [Source:FlyBase gene name;Acc:FBgn0004380]
FBgn0032289	CG6431	protein_coding	
FBgn0037828	tomboy20	protein_coding	tomboy20 [Source:FlyBase gene name;Acc:FBgn0037828]
FBgn0039748	CG15529	protein_coding	
FBgn0026252	msk	protein_coding	moleskin [Source:FlyBase gene name;Acc:FBgn0026252]
FBgn0263248	CG43391	protein_coding	
FBgn0028671	Vha100-1	protein_coding	Vacuolar H[+] ATPase 100kD subunit 1 [Source:FlyBase gene name;Acc:FBgn0028671]
FBgn0004227	nonA	protein_coding	no on or off transient A [Source:FlyBase gene name;Acc:FBgn0004227]
FBgn0037643	skap	protein_coding	skpA associated protein [Source:FlyBase gene name;Acc:FBgn0037643]
FBgn0004391	shtd	protein_coding	shattered [Source:FlyBase gene name;Acc:FBgn0004391]
FBgn0261987	Pxt	protein_coding	Peroxinectin-like [Source:FlyBase gene name;Acc:FBgn0261987]
FBgn0010611	Hmgs	protein_coding	HMG Coenzyme A synthase [Source:FlyBase gene name;Acc:FBgn0010611]
FBgn0050095	CG30095	protein_coding	
FBgn0038467	AdSL	protein_coding	Adenylosuccinate Lyase [Source:FlyBase gene name;Acc:FBgn0038467]
FBgn0259179	CG42284	protein_coding	
FBgn0039065	CG4449	protein_coding	
FBgn0028662	VhaPPA1-1	protein_coding	Vacuolar H[+] ATPase PPA1 subunit 1 [Source:FlyBase gene name;Acc:FBgn0028662]
FBgn0040064	yip2	protein_coding	yippee interacting protein 2 [Source:FlyBase gene name;Acc:FBgn0040064]
FBgn0039387	MCO3	protein_coding	multicopper oxidase 3 [Source:FlyBase gene name;Acc:FBgn0039387]
FBgn0028953	CG14478	protein_coding	
FBgn0034136	DAT	protein_coding	Dopamine transporter [Source:FlyBase gene name;Acc:FBgn0034136]
FBgn0035936	Tsp66E	protein_coding	Tetraspanin 66E [Source:FlyBase gene name;Acc:FBgn0035936]
FBgn0038424	CG17565	protein_coding	
FBgn0264087	Slob	protein_coding	Slowpoke binding protein [Source:FlyBase gene name;Acc:FBgn0264087]
FBgn0085295	CG34266	protein_coding	
FBgn0031285	CG3662	protein_coding	
FBgn0034310	Nup75	protein_coding	Nucleoporin 75kD [Source:FlyBase gene name;Acc:FBgn0034310]
FBgn0036913	CG8334	protein_coding	
FBgn0020399	Mst89B	protein_coding	Mst89B [Source:FlyBase gene name;Acc:FBgn0020399]
FBgn0259697	nvd	protein_coding	neverland [Source:FlyBase gene name;Acc:FBgn0259697]
FBgn0052672	Atg8a	protein_coding	Autophagy-related 8a [Source:FlyBase gene name;Acc:FBgn0052672]
FBgn0003386	Shaw	protein_coding	Shaker cognate w [Source:FlyBase gene name;Acc:FBgn0003386]
FBgn0003057	CG10598	protein_coding	
FBgn0050357	CG30357	protein_coding	
FBgn0014189	Hel25E	protein_coding	Helicase at 25E [Source:FlyBase gene name;Acc:FBgn0014189]
FBgn0029715	CG11444	protein_coding	
FBgn0250841	CG17242	protein_coding	
FBgn0038243	CG8066	protein_coding	
FBgn0027903	CG12018	protein_coding	
FBgn0004593	Eig71Ef	protein_coding	Ecdysone-induced gene 71Ef [Source:FlyBase gene name;Acc:FBgn0004593]
FBgn0028838	CSN1a	protein_coding	COP9 signalosome subunit 1a [Source:FlyBase gene name;Acc:FBgn0028838]
FBgn0035890	CG13667	protein_coding	
FBgn0031022	CG12204	protein_coding	
FBgn0053912	CG33912	protein_coding	
FBgn0032051	CG13097	protein_coding	
FBgn0038862	Ubpy	protein_coding	UBPY ortholog [Source:FlyBase gene name;Acc:FBgn0038862]
FBgn0033236	CG14764	protein_coding	
FBgn0031139	CG11227	protein_coding	
FBgn0035122	mRpL17	protein_coding	mitochondrial ribosomal protein L17 [Source:FlyBase gene name;Acc:FBgn0035122]
FBgn0036698	CG7724	protein_coding	
FBgn0261929	5-HT2B	protein_coding	5-hydroxytryptamine (serotonin) receptor 2B [Source:FlyBase gene name;Acc:FBgn0261929]
FBgn0039679	ppk19	protein_coding	pickpocket 19 [Source:FlyBase gene name;Acc:FBgn0039679]
FBgn0038960	CG13855	protein_coding	
FBgn0032086	CG17906	protein_coding	
FBgn0027500	spd-2	protein_coding	spindle defective 2 [Source:FlyBase gene name;Acc:FBgn0027500]
FBgn0034059	CG8320	protein_coding	
FBgn0260639	gammaTub23C	protein_coding	gamma-Tubulin at 23C [Source:FlyBase gene name;Acc:FBgn0260639]
FBgn0035040	CG4741	protein_coding	
FBgn0037654	CG11983	protein_coding	
FBgn0036805	Chmp1	protein_coding	Charged multivesicular body protein 1 [Source:FlyBase gene name;Acc:FBgn0036805]
FBgn0053284	CG33284	protein_coding	
FBgn0015570	alpha-Est2	protein_coding	alpha-Esterase-2 [Source:FlyBase gene name;Acc:FBgn0015570]
FBgn0085224	CG34195	protein_coding	
FBgn0051262	CG31262	protein_coding	
FBgn0051390	MED7	protein_coding	Mediator complex subunit 7 [Source:FlyBase gene name;Acc:FBgn0051390]
FBgn0004172	Mst84Da	protein_coding	Male-specific RNA 84Da [Source:FlyBase gene name;Acc:FBgn0004172]
FBgn0031694	Cyp4ac2	protein_coding	Cyp4ac2 [Source:FlyBase gene name;Acc:FBgn0031694]
FBgn0050106	CCHa1-R	protein_coding	CCHamide-1 receptor [Source:FlyBase gene name;Acc:FBgn0050106]
FBgn0036586	CG13070	protein_coding	
FBgn0011284	RpS4	protein_coding	Ribosomal protein S4 [Source:FlyBase gene name;Acc:FBgn0011284]
FBgn0037467	CG1104	protein_coding	
FBgn0030017	CG2278	protein_coding	
FBgn0031634	Ir25a	protein_coding	Ionotropic receptor 25a [Source:FlyBase gene name;Acc:FBgn0031634]
FBgn0262614	pyd	protein_coding	polychaetoid [Source:FlyBase gene name;Acc:FBgn0262614]
FBgn0039371	CG4960	protein_coding	
FBgn0037098	Wnk	protein_coding	WNK homolog [Source:FlyBase gene name;Acc:FBgn0037098]
FBgn0005630	lola	protein_coding	longitudinals lacking [Source:FlyBase gene name;Acc:FBgn0005630]
FBgn0063497	GstE3	protein_coding	Glutathione S transferase E3 [Source:FlyBase gene name;Acc:FBgn0063497]
FBgn0263198	Acn	protein_coding	Acinus [Source:FlyBase gene name;Acc:FBgn0263198]
FBgn0025693	ZnT41F	protein_coding	Zinc transporter 41F [Source:FlyBase gene name;Acc:FBgn0025693]
FBgn0037299	Vps37B	protein_coding	Vacuolar protein sorting 37B [Source:FlyBase gene name;Acc:FBgn0037299]
FBgn0037614	CG8116	protein_coding	
FBgn0039261	CG6422	protein_coding	
FBgn0260972	alc	protein_coding	alicorn [Source:FlyBase gene name;Acc:FBgn0260972]
FBgn0010238	Lac	protein_coding	Lachesin [Source:FlyBase gene name;Acc:FBgn0010238]
FBgn0029837	Tsp5D	protein_coding	Tetraspanin 5D [Source:FlyBase gene name;Acc:FBgn0029837]
FBgn0039054	CG13830	protein_coding	
FBgn0036160	CG12289	protein_coding	
FBgn0035708	CG8398	protein_coding	
FBgn0085521	CG40813	protein_coding	
FBgn0031897	CG13784	protein_coding	
FBgn0036574	elg1	protein_coding	elg1 homolog [Source:FlyBase gene name;Acc:FBgn0036574]
FBgn0030364	CG15735	protein_coding	
FBgn0031344	CG7420	protein_coding	
FBgn0264815	Pde1c	protein_coding	
FBgn0000014	abd-A	protein_coding	abdominal A [Source:FlyBase gene name;Acc:FBgn0000014]
FBgn0051423	Ir94c	protein_coding	Ionotropic receptor 94c [Source:FlyBase gene name;Acc:FBgn0051423]
FBgn0039696	CG7837	protein_coding	
FBgn0035475	CG10866	protein_coding	
FBgn0029167	Hml	protein_coding	Hemolectin [Source:FlyBase gene name;Acc:FBgn0029167]
FBgn0260224	CG42498	protein_coding	
FBgn0051100	CG31100	protein_coding	
FBgn0033368	CG13743	protein_coding	
FBgn0051639	CG31639	protein_coding	
FBgn0001150	gt	protein_coding	giant [Source:FlyBase gene name;Acc:FBgn0001150]
FBgn0037592	CG11737	protein_coding	
FBgn0250910	Octbeta3R	protein_coding	Octopamine beta3 receptor [Source:FlyBase gene name;Acc:FBgn0250910]
FBgn0035685	CG13297	protein_coding	
FBgn0031720	CG14013	protein_coding	
FBgn0051760	CG31760	protein_coding	
FBgn0029666	CG10803	protein_coding	
FBgn0000139	ash2	protein_coding	absent, small, or homeotic discs 2 [Source:FlyBase gene name;Acc:FBgn0000139]
FBgn0033164	CG11112	protein_coding	
FBgn0037181	CG11370	protein_coding	
FBgn0025574	Pli	protein_coding	Pellino [Source:FlyBase gene name;Acc:FBgn0025574]
FBgn0259832	CG34229	protein_coding	
FBgn0266566	CG45105	protein_coding	
FBgn0030572	mRpS25	protein_coding	mitochondrial ribosomal protein S25 [Source:FlyBase gene name;Acc:FBgn0030572]
FBgn0261992	CG42810	protein_coding	
FBgn0032732	CG15168	protein_coding	
FBgn0028920	CG8997	protein_coding	
FBgn0035640	mad2	protein_coding	mad2 [Source:FlyBase gene name;Acc:FBgn0035640]
FBgn0028479	Mtpalpha	protein_coding	Mitochondrial trifunctional protein alpha subunit [Source:FlyBase gene name;Acc:FBgn0028479]
FBgn0038956	CG5379	protein_coding	
FBgn0033520	Prx2540-1	protein_coding	Peroxiredoxin 2540-1 [Source:FlyBase gene name;Acc:FBgn0033520]
FBgn0260008	Ucrh	protein_coding	Ubiquinol-cytochrome C reductase complex 11 kDa protein [Source:FlyBase gene name;Acc:FBgn0260008]
FBgn0051038	CG31038	protein_coding	
FBgn0039728	CG7896	protein_coding	
FBgn0052095	CG32095	protein_coding	
FBgn0050394	CG30394	protein_coding	
FBgn0027503	CG11970	protein_coding	
FBgn0032175	CG13131	protein_coding	
FBgn0037020	Pex14	protein_coding	Peroxin 14 [Source:FlyBase gene name;Acc:FBgn0037020]
FBgn0032444	CG5525	protein_coding	
FBgn0036911	Fibp	protein_coding	Fibp [Source:FlyBase gene name;Acc:FBgn0036911]
FBgn0030700	CG15914	protein_coding	
FBgn0034300	CG5098	protein_coding	
FBgn0263079	CG43338	protein_coding	
FBgn0051008	CG31008	protein_coding	
FBgn0034154	CG5267	protein_coding	
FBgn0002036	CG10561	protein_coding	
FBgn0036659	CG9701	protein_coding	
FBgn0262999	CG43307	protein_coding	
FBgn0037553	CG18249	protein_coding	
FBgn0036896	wnd	protein_coding	wallenda [Source:FlyBase gene name;Acc:FBgn0036896]
FBgn0034505	CG16739	protein_coding	
FBgn0000611	exd	protein_coding	extradenticle [Source:FlyBase gene name;Acc:FBgn0000611]
FBgn0043576	PGRP-SC1a	protein_coding	PGRP-SC1a [Source:FlyBase gene name;Acc:FBgn0043576]
FBgn0004589	Eig71Eb	protein_coding	Ecdysone-induced gene 71Eb [Source:FlyBase gene name;Acc:FBgn0004589]
FBgn0259707	CG42361	protein_coding	
FBgn0263046	CG43341	protein_coding	
FBgn0060296	pain	protein_coding	painless [Source:FlyBase gene name;Acc:FBgn0060296]
FBgn0033879	CG6543	protein_coding	
FBgn0026061	Mipp1	protein_coding	Multiple inositol polyphosphate phosphatase 1 [Source:FlyBase gene name;Acc:FBgn0026061]
FBgn0024150	Ac78C	protein_coding	Adenylyl cyclase 78C [Source:FlyBase gene name;Acc:FBgn0024150]
FBgn0032600	CG17912	protein_coding	
FBgn0025680	cry	protein_coding	cryptochrome [Source:FlyBase gene name;Acc:FBgn0025680]
FBgn0052250	CG32250	protein_coding	
FBgn0262100	CG42853	protein_coding	
FBgn0053986	CG33986	protein_coding	
FBgn0040528	CG15864	protein_coding	
FBgn0052573	CG32573	protein_coding	
FBgn0050289	CG30289	protein_coding	
FBgn0040060	yip7	protein_coding	yippee interacting protein 7 [Source:FlyBase gene name;Acc:FBgn0040060]
FBgn0036170	CG11714	protein_coding	
FBgn0011726	tsr	protein_coding	twinstar [Source:FlyBase gene name;Acc:FBgn0011726]
FBgn0012051	CalpA	protein_coding	Calpain-A [Source:FlyBase gene name;Acc:FBgn0012051]
FBgn0039344	CG4582	protein_coding	
FBgn0032094	CG12439	protein_coding	
FBgn0031869	CG18304	protein_coding	
FBgn0033204	CG2065	protein_coding	
FBgn0038530	AttD	protein_coding	Attacin-D [Source:FlyBase gene name;Acc:FBgn0038530]
FBgn0051776	CG31776	protein_coding	
FBgn0034245	CG14482	protein_coding	
FBgn0039868	CG11563	protein_coding	
FBgn0032087	CG9568	protein_coding	
FBgn0033798	CG15870	protein_coding	
FBgn0051973	Cda5	protein_coding	Chitin deacetylase-like 5 [Source:FlyBase gene name;Acc:FBgn0051973]
FBgn0027544	CG2217	protein_coding	
FBgn0038515	CG5823	protein_coding	
FBgn0263080	CG43348	protein_coding	
FBgn0259727	CG42381	protein_coding	
FBgn0262801	twr	protein_coding	twisted bristles roughened eye [Source:FlyBase gene name;Acc:FBgn0262801]
FBgn0039311	CG10513	protein_coding	
FBgn0036764	CG5535	protein_coding	
FBgn0037204	CG11131	protein_coding	
FBgn0036124	CG7839	protein_coding	
FBgn0002590	RpS5a	protein_coding	Ribosomal protein S5a [Source:FlyBase gene name;Acc:FBgn0002590]
FBgn0053489	CG33489	protein_coding	
FBgn0032729	CG10639	protein_coding	
FBgn0031573	CG3407	protein_coding	
FBgn0001078	ftz-f1	protein_coding	ftz transcription factor 1 [Source:FlyBase gene name;Acc:FBgn0001078]
FBgn0030191	CG15306	protein_coding	
FBgn0040259	Ugt86Da	protein_coding	Ugt86Da [Source:FlyBase gene name;Acc:FBgn0040259]
FBgn0051231	CG31231	protein_coding	
FBgn0038183	CG9286	protein_coding	
FBgn0038693	unc79	protein_coding	
FBgn0020510	Abi	protein_coding	Abelson interacting protein [Source:FlyBase gene name;Acc:FBgn0020510]
FBgn0037039	CG10587	protein_coding	
FBgn0035000	CG13578	protein_coding	
FBgn0039966	Rab21	protein_coding	Rab21 [Source:FlyBase gene name;Acc:FBgn0039966]
FBgn0036318	Wbp2	protein_coding	Wbp2 ortholog [Source:FlyBase gene name;Acc:FBgn0036318]
FBgn0267432	kl-3	protein_coding	male fertility factor kl3 [Source:FlyBase gene name;Acc:FBgn0267432]
FBgn0036910	Cyp305a1	protein_coding	Cyp305a1 [Source:FlyBase gene name;Acc:FBgn0036910]
FBgn0261568	CG42682	protein_coding	
FBgn0038889	CG7922	protein_coding	
FBgn0000210	br	protein_coding	broad [Source:FlyBase gene name;Acc:FBgn0000210]
FBgn0013277	Hsp70Ba	protein_coding	Heat-shock-protein-70Ba [Source:FlyBase gene name;Acc:FBgn0013277]
FBgn0033580	CG13231	protein_coding	
FBgn0037764	CG9459	protein_coding	
FBgn0038149	GILT1	protein_coding	Gamma-interferon-inducible lysosomal thiol reductase 1 [Source:FlyBase gene name;Acc:FBgn0038149]
FBgn0036766	CG5506	protein_coding	
FBgn0004852	Ac76E	protein_coding	Adenylyl cyclase 76E [Source:FlyBase gene name;Acc:FBgn0004852]
FBgn0028864	CG18477	protein_coding	
FBgn0260857	Bet1	protein_coding	BET1 ortholog (S. cerevisiae) [Source:FlyBase gene name;Acc:FBgn0260857]
FBgn0003411	sisA	protein_coding	sisterless A [Source:FlyBase gene name;Acc:FBgn0003411]
FBgn0266670	Sec5	protein_coding	Sec5 ortholog (S. cerevisiae) [Source:FlyBase gene name;Acc:FBgn0266670]
FBgn0003416	sl	protein_coding	small wing [Source:FlyBase gene name;Acc:FBgn0003416]
FBgn0051191	CG31191	protein_coding	
FBgn0004556	Dbp73D	protein_coding	Dead box protein 73D [Source:FlyBase gene name;Acc:FBgn0004556]
FBgn0053239	Ste:CG33239	protein_coding	Ste:CG33239 [Source:FlyBase gene name;Acc:FBgn0053239]
FBgn0031335	CG5565	protein_coding	
FBgn0030599	CG9030	protein_coding	
FBgn0051797	CG31797	protein_coding	
FBgn0033755	ClC-b	protein_coding	Chloride channel-b [Source:FlyBase gene name;Acc:FBgn0033755]
FBgn0000047	Act88F	protein_coding	Actin 88F [Source:FlyBase gene name;Acc:FBgn0000047]
FBgn0031248	CG11912	protein_coding	
FBgn0085339	CG34310	protein_coding	
FBgn0037727	CG8358	protein_coding	
FBgn0035355	CG16985	protein_coding	
FBgn0039237	CG13640	protein_coding	
FBgn0031710	CG7371	protein_coding	
FBgn0028979	tio	protein_coding	tiptop [Source:FlyBase gene name;Acc:FBgn0028979]
FBgn0040075	rept	protein_coding	reptin [Source:FlyBase gene name;Acc:FBgn0040075]
FBgn0034626	CG10795	protein_coding	
FBgn0028647	CG11902	protein_coding	
FBgn0050016	CG30016	protein_coding	
FBgn0039070	CG17083	protein_coding	
FBgn0032246	CG5168	protein_coding	
FBgn0038608	WRNexo	protein_coding	WRN exonuclease [Source:FlyBase gene name;Acc:FBgn0038608]
FBgn0039656	CG11951	protein_coding	
FBgn0265351	nac	protein_coding	neuronally altered carbohydrate [Source:FlyBase gene name;Acc:FBgn0265351]
FBgn0000179	bi	protein_coding	bifid [Source:FlyBase gene name;Acc:FBgn0000179]
FBgn0022893	Df31	protein_coding	Decondensation factor 31 [Source:FlyBase gene name;Acc:FBgn0022893]
FBgn0040370	CG13375	protein_coding	
FBgn0003326	sca	protein_coding	scabrous [Source:FlyBase gene name;Acc:FBgn0003326]
FBgn0035838	ldbr	protein_coding	lariat debranching enzyme [Source:FlyBase gene name;Acc:FBgn0035838]
FBgn0260450	CalpC	protein_coding	Calpain C [Source:FlyBase gene name;Acc:FBgn0260450]
FBgn0038837	CG3822	protein_coding	
FBgn0054034	CG34034	protein_coding	
FBgn0038304	CG12241	protein_coding	
FBgn0002939	ninaD	protein_coding	neither inactivation nor afterpotential D [Source:FlyBase gene name;Acc:FBgn0002939]
FBgn0032472	CG9928	protein_coding	
FBgn0052459	CG32459	protein_coding	
FBgn0003114	plu	protein_coding	plutonium [Source:FlyBase gene name;Acc:FBgn0003114]
FBgn0042146	CG18823	protein_coding	
FBgn0036569	CG5414	protein_coding	
FBgn0030611	CG15027	protein_coding	
FBgn0039977	CG17454	protein_coding	
FBgn0038330	CG14868	protein_coding	
FBgn0027588	CG14476	protein_coding	
FBgn0262008	CG42826	protein_coding	
FBgn0033033	scaf	protein_coding	scarface [Source:FlyBase gene name;Acc:FBgn0033033]
FBgn0051601	CG31601	protein_coding	
FBgn0035132	mthl10	protein_coding	methuselah-like 10 [Source:FlyBase gene name;Acc:FBgn0035132]
FBgn0040717	Nplp4	protein_coding	Neuropeptide-like precursor 4 [Source:FlyBase gene name;Acc:FBgn0040717]
FBgn0039297	CG11852	protein_coding	
FBgn0266459	CG45084	protein_coding	
FBgn0036584	CG13054	protein_coding	
FBgn0053100	4EHP	protein_coding	eIF4E-Homologous Protein [Source:FlyBase gene name;Acc:FBgn0053100]
FBgn0034911	CG5549	protein_coding	
FBgn0030776	CG4653	protein_coding	
FBgn0037635	CG9837	protein_coding	
FBgn0039376	CG14354	protein_coding	
FBgn0039336	CG4553	protein_coding	
FBgn0260392	CG42518	protein_coding	
FBgn0025624	CG4025	protein_coding	
FBgn0032055	CG13091	protein_coding	
FBgn0259213	CG42313	protein_coding	
FBgn0015790	Rab11	protein_coding	Rab11 [Source:FlyBase gene name;Acc:FBgn0015790]
FBgn0041248	Gr23a	protein_coding	Gustatory receptor 23a [Source:FlyBase gene name;Acc:FBgn0041248]
FBgn0037570	CG11693	protein_coding	
FBgn0037482	CG10055	protein_coding	
FBgn0038641	CG7708	protein_coding	
FBgn0030525	CG10996	protein_coding	
FBgn0033446	CG1648	protein_coding	
FBgn0263200	Galt	protein_coding	Galactose-1-phosphate uridylyltransferase [Source:FlyBase gene name;Acc:FBgn0263200]
FBgn0053137	CG33137	protein_coding	
FBgn0038951	CG5380	protein_coding	
FBgn0034109	CG7747	protein_coding	
FBgn0033250	CG14762	protein_coding	
FBgn0032949	Lamp1	protein_coding	Lamp1 [Source:FlyBase gene name;Acc:FBgn0032949]
FBgn0010409	RpL18A	protein_coding	Ribosomal protein L18A [Source:FlyBase gene name;Acc:FBgn0010409]
FBgn0004657	mys	protein_coding	myospheroid [Source:FlyBase gene name;Acc:FBgn0004657]
FBgn0035767	CG8596	protein_coding	
FBgn0051374	sals	protein_coding	sarcomere length short [Source:FlyBase gene name;Acc:FBgn0051374]
FBgn0051915	CG31915	protein_coding	
FBgn0250871	pot	protein_coding	papillote [Source:FlyBase gene name;Acc:FBgn0250871]
FBgn0052523	CG32523	protein_coding	
FBgn0004428	LysE	protein_coding	Lysozyme E [Source:FlyBase gene name;Acc:FBgn0004428]
FBgn0051729	CG31729	protein_coding	
FBgn0025832	Fen1	protein_coding	Flap endonuclease 1 [Source:FlyBase gene name;Acc:FBgn0025832]
FBgn0000633	fas	protein_coding	faint sausage [Source:FlyBase gene name;Acc:FBgn0000633]
FBgn0034398	CG15098	protein_coding	
FBgn0032848	nesd	protein_coding	nessun dorma [Source:FlyBase gene name;Acc:FBgn0032848]
FBgn0031908	CG5177	protein_coding	
FBgn0053771	CG33771	protein_coding	
FBgn0040020	MED21	protein_coding	Mediator complex subunit 21 [Source:FlyBase gene name;Acc:FBgn0040020]
FBgn0032666	CG5758	protein_coding	
FBgn0030989	Inx5	protein_coding	Innexin 5 [Source:FlyBase gene name;Acc:FBgn0030989]
FBgn0041629	Hexo2	protein_coding	Hexosaminidase 2 [Source:FlyBase gene name;Acc:FBgn0041629]
FBgn0035161	CG13898	protein_coding	
FBgn0266438	CG45068	protein_coding	
FBgn0260741	CG3281	protein_coding	
FBgn0040089	meso18E	protein_coding	meso18E [Source:FlyBase gene name;Acc:FBgn0040089]
FBgn0016792	dmt	protein_coding	dalmatian [Source:FlyBase gene name;Acc:FBgn0016792]
FBgn0033866	CG6280	protein_coding	
FBgn0035852	CG7387	protein_coding	
FBgn0028836	CSN7	protein_coding	COP9 signalosome subunit 7 [Source:FlyBase gene name;Acc:FBgn0028836]
FBgn0032377	CG14937	protein_coding	
FBgn0029648	CG3603	protein_coding	
FBgn0037819	CG14688	protein_coding	
FBgn0263993	CG43736	protein_coding	
FBgn0035423	CG17737	protein_coding	
FBgn0034372	Gint3	protein_coding	GDI interacting protein 3 [Source:FlyBase gene name;Acc:FBgn0034372]
FBgn0027107	Inx6	protein_coding	Innexin 6 [Source:FlyBase gene name;Acc:FBgn0027107]
FBgn0036345	CG17300	protein_coding	
FBgn0036305	CG10984	protein_coding	
FBgn0261681	CG42728	protein_coding	
FBgn0050288	CG30288	protein_coding	
FBgn0035755	CG14830	protein_coding	
FBgn0030001	cyr	protein_coding	cypher [Source:FlyBase gene name;Acc:FBgn0030001]
FBgn0053303	CG33303	protein_coding	
FBgn0266464	Nsf2	protein_coding	N-ethylmaleimide-sensitive factor 2 [Source:FlyBase gene name;Acc:FBgn0266464]
FBgn0035976	PGRP-LC	protein_coding	Peptidoglycan recognition protein LC [Source:FlyBase gene name;Acc:FBgn0035976]
FBgn0038968	CG12499	protein_coding	
FBgn0266050	CG44815	protein_coding	
FBgn0031176	CG1678	protein_coding	
